SH, 08, 2023011606,   , MIWU, 0, 114S,  705E,  20, 1006, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Cheneso,
SH, 08, 2023011612,   , MIWU, 0, 117S,  690E,  20, 1005, DB,
SH, 08, 2023013100,   , MIWU, 0, 420S,  640E,  60,  957, EX,
SH, 08, 2023013106,   , MIWU, 0, 460S,  673E,  70,  947, EX,
SH, 08, 2023013112,   , MIWU, 0, 492S,  694E,  75,  942, EX,
SH, 08, 2023013118,   , MIWU, 0, 523S,  714E,  70,  945, EX,
SH, 08, 2023020100,   , MIWU, 0, 536S,  748E,  65,  948, EX,
SH, 08, 2023020106,   , MIWU, 0, 549S,  790E,  60,  951, EX,
SH, 08, 2023020112,   , MIWU, 0, 565S,  835E,  55,  954, EX,
SH, 08, 2023020118,   , MIWU, 0, 589S,  900E,  55,  956, EX,
SH, 08, 2023020200,   , MIWU, 0, 612S,  955E,  50,  960, EX,
SH, 08, 2023020206,   , MIWU, 0, 626S,  990E,  50,  962, EX,
SH, 08, 2023020212,   , MIWU, 0, 634S, 1012E,  45,  966, EX,
SH, 08, 2023020218,   , MIWU, 0, 638S, 1030E,  40,  970, EX,
SH, 08, 2023020300,   , MIWU, 0, 640S, 1055E,  35,  974, EX,
SH, 08, 2023020306,   , MIWU, 0, 636S, 1082E,  30,  978, EX,
SH, 08, 2023020312,   , MIWU, 0, 629S, 1106E,  25,  982, EX,
SH, 08, 2023020318,   , MIWU, 0, 617S, 1129E,  25,  984, EX,
SH, 08, 2023020400,   , MIWU, 0, 605S, 1164E,  20,  988, EX,
SH, 08, 2023020406,   , MIWU, 0, 593S, 1202E,  20,  990, EX,
SH, 08, 2023020412,   , MIWU, 0, 585S, 1238E,  20,  991, EX,
SH, 08, 2023020418,   , MIWU, 0, 579S, 1274E,  15,  984, EX,
